OBJECTID,XID,CALENDAR_YEAR,CRASH_NUMBER,CASE_NUMBER,INVSTGT_AGCY_CD,AGENCY_TYPE_TXT,DOT_GEOG_DIST_CD,DOT_CNTY_CD,COUNTY_TXT,CRASH_DATE,CRASH_TIME,DAYOWEEK,WEEKDAY_TXT,DHSMV_CTY_CD,DHSCNTYCTY,IN_TOWN_FLAG,ON_ROADWAY_NAME,INT_ROADWAY_NAME,REFDISTANCE_MI,REFDIRECT,OFFICER_LATITUDE,OFFICER_LONGITUDE,SAFETYLAT,SAFETYLON,ROADWAYID,LOCMP,NEAREST_NODE_FROM_CRASH,STATE_ROAD_NUMBER,US_ROAD_NUMBER,ACCSIDRD,ACCLANE,TRAVDIR,CRRATECD,DHSRDSYS,JCT_CD,FRST_HARM_LOC_CD,INTCT_TYP_CD,TYPESHLD,SKID_NUMBER,SKID_TEST_DATE,FUNCLASS,RCI_SURFACE_WIDTH_FT,RCI_SHOULDER_TYPE_1,RCI_SHOULDER_TYPE_1_TXT,RCI_SHOULDER_WIDTH_1_FT,RCI_SHOULDER_TYPE_2,RCI_SHOULDER_TYPE_2_TXT,RCI_SHOULDER_WIDTH_2_FT,RCI_SHOULDER_TYPE_3,RCI_SHOULDER_TYPE_3_TXT,RCI_SHOULDER_WIDTH_3_FT,RCI_MEDIAN_WIDTH_FT,AVERAGE_DAILY_TRAFFIC,AADT_SOURCE,RCI_AVG_PERC_TRUCK_TRAFF,RCI_HORIZ_CURVE_CD,SPEED_LIMIT,INJSEVER,CARSTACD,ALCINVCD,SITELOCA,LGHT_COND_CD,EVNT_WTHR_COND_CD,RD_SRFC_COND_CD,RDWY_GRDE_CD,RDWY_ALIGN_CD,TRAF_WAY_CD,V1_TRAF_WAY_CD,V1_TRAF_WAY_CD_TXT,V2_TRAF_WAY_CD,V2_TRAF_WAY_CD_TXT,V1TRAFCTL,V1TRAFCTL_TXT,V2TRAFCTL,V2TRAFCTL_TXT,TRAFFIC_CONTROL_MC,CNTOFLANES,ROADCOND1,ROADCOND1_TXT,ROADCOND2,ROADCOND2_TXT,ROADCOND3,ROADCOND3_TXT,ROAD_CONDITION_MC,ENVIRNMT1,ENVIRNMT1_TXT,ENVIRNMT2,ENVIRNMT2_TXT,ENVIRNMT3,ENVIRNMT3_TXT,ENVIRONMENT_CONDITION_MC,MOST_HARM_EVNT_CD,IMPCT_TYP_CD,VHCL_MOVE_CD,D1_FRST_DR_ACTN_CD,D1_FRST_DR_ACTN_CD_TXT,D2_FRST_DR_ACTN_CD,D2_FRST_DR_ACTN_CD_TXT,DRIVER_ACTION_MC,LOC_WTHN_ZONE_CD,WRK_ZONE_TYP_CD,WRK_PRSNT_CD,LAW_ENFRC_PRSNT_CD,SCHL_BUS_REL_CD,NUMBER_OF_INJURED,NUMBER_OF_KILLED,NUMBER_OF_SERIOUS_INJURIES,NUMBER_OF_PEDESTRIANS,TOTAL_DRIVERS,NUMBER_OF_BICYCLISTS,NUMBER_OF_VEHICLES,TOTAL_PERSONS,WRONGWAY_IND,WORKZONE_IND,COMMERCIAL_VEHICLE_IND,INTERSECTION_IND,LANE_DEPARTURE_IND,CRASH_CLASS_IND_MC,SPEEDING_IND,AGGRESSIVE_DRIVING_IND,IMPAIRED_DRIVER_IND,IMPAIRED_PEDESTRIAN_IND,IMPAIRED_BICYCLIST_IND,DISTRACTED_DRIVER_IND,DRIVER_PEDEST_CONDIT_IND_MC,SPEEDING_AGGRESSIVE_IND,PEDESTRIAN_RELATED_IND,BICYCLIST_RELATED_IND,PEDESTRIAN_BICYCLIST_IND,MOTORCYCLE_INVOLVED_IND,NO_BELT_IND,NO_BELT_AGE_1_4_IND,NO_BELT_AGE_5_12_IND,NO_BELT_AGE_13_17_IND,AGE_TEEN_IND,AGE_65_PLUS_IND,AGE_65_69_IND,AGE_70_74_IND,AGE_75_79_IND,AGE_80_PLUS_IND,LINK_ID,CRSH_REF_NODE_ID,CRSH_XTMREF_NOD_ID,DSTNC_TOXTRNOD_NUM,CRSH_XTRREFNODB_ID,DST_TOXTRMNODB_NUM,LATITUDE,LONGITUDE,X_COORDINATE,Y_COORDINATE,ARBM_ROADSIDE,GEO_URBAN_RURAL_IND,MAP_SOURCE,EXTRACT_DATE,ARBM_ROAD_STATUS
3321522,2022250982970,2022,250982970,22-162525,3,CITY POLICE DEPARTMENT,01,03,COLLIER,1651190400000,1331,05,FRIDAY,0356,6456,Y,TAMIAMI TRL E,TREVISO BAY BLVD,0.0,,26.093368,-81.735838,26.0912288,-81.733525,03010000,17.356,00579,SR 90,US 41,R,S,S,33,08,01,02,01,02,40,1565654400000,14,36.0,01,PAVED,5.0,03,LAWN,5.0,,,0.0,31.0,43500.0,RCI,3.9,,50.0,1,31,1,02,01,02,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",6,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",33,00,05,06,IMPROPER TURN,00,NOT CODED,"06, 00",00,00,00,00,01,0,0,0,0,1,0,1,1,N,N,N,Y,N,"00, 00, 03, 00",N,N,Y,N,N,N,"00, 02, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,26.091227912,-81.7335657,426642.013834,2885993.357975,R,,ARBM15Q1R2,1686452483000,
3323591,2022250976870,2022,250976870,22-136535,3,CITY POLICE DEPARTMENT,01,03,COLLIER,1649548800000,1636,07,SUNDAY,0356,6456,Y,TAMIAMI TRL E,PALM ST,0.0,,26.135311,-81.778527,26.1353091,-81.7785336,03010000,13.208,00233,SR 90,US 41,R,1,E,30,02,02,01,02,03,38,1565654400000,14,33.0,01,PAVED,4.0,06,CURB&GUTTER,2.0,,,0.0,25.0,35000.0,RCI,3.4,,45.0,4,31,0,02,01,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",05,TRAFFIC CONTROL SIGNAL,05,TRAFFIC CONTROL SIGNAL,"05, 05",6,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,03,01,11,RAN RED LIGHT,01,NO CONTRIBUTING ACTION,"11, 01",00,00,00,00,01,4,0,1,0,2,0,2,4,N,N,N,Y,N,"00, 00, 03, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,0,0,0,0.0,0,0.0,26.135312141,-81.778580999,422169.4347,2890901.890415,R,,ARBM15Q1R2,1686452483000,
3318830,2022895828620,2022,895828620,FHP22ON0024484,1,FLORIDA HIGHWAY PATROL,01,04,DESOTO,1642291200000,0153,07,SUNDAY,0400,3400,N,SR 70,PINE LEVEL ST,0.009,E,27.2349856,-81.9350321,27.2350937,-81.9351994,04040000,8.456,00115,SR 70,,R,S,E,18,03,03,01,01,02,39,1568678400000,04,24.0,01,PAVED,5.0,03,LAWN,9.0,,,0.0,,5700.0,RCI,28.8,0D0000,60.0,5,31,2,01,05,01,01,01,3,01,01,"TWO-WAY, NOT DIVIDED",01,"TWO-WAY, NOT DIVIDED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,01,01,02,OPERATED MV IN CARLESS OR NEGL,01,NO CONTRIBUTING ACTION,"02, 01",00,00,00,00,01,0,1,0,0,2,0,2,2,N,N,N,N,N,"00, 00, 00, 00",N,N,Y,N,N,N,"00, 02, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.235079759,-81.93521997,407403.292183,3012818.789914,C,,ARBM15Q1R2,1686452483000,
3319067,2022248918580,2022,248918580,FHP22ON0081119,1,FLORIDA HIGHWAY PATROL,01,04,DESOTO,1645056000000,2348,04,THURSDAY,0400,3400,N,US 17,CR 761,0.0,,27.0678699,-81.95833,27.0677898,-81.958352,04020000,2.257,00038,SR 35,US 17,L,2,N,26,02,02,01,03,02,42,1565740800000,04,24.0,01,PAVED,4.0,03,LAWN,12.0,,,0.0,60.0,9800.0,RCI,21.5,,60.0,4,31,0,02,05,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,03,03,03,FAILED TO YIELD RIGHT-OF-WAY,01,NO CONTRIBUTING ACTION,"03, 01",00,00,00,00,01,4,0,2,0,2,0,2,4,N,N,N,Y,N,"00, 00, 03, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.067769069,-81.958325952,404973.958699,2994302.972116,L,,ARBM15Q1R2,1686452483000,
3319208,2022241610800,2022,241610800,C2022-04860,3,CITY POLICE DEPARTMENT,01,04,DESOTO,1644364800000,2013,03,WEDNESDAY,0400,3400,N,US 17,SENATE ST SW,0.0,,27.078775,-81.95785,27.078711,-81.9578729,04020000,3.012,00039,SR 35,US 17,L,2,S,26,03,03,01,02,01,42,1565740800000,04,24.0,01,PAVED,5.0,03,LAWN,12.0,,,0.0,57.0,11600.0,RCI,18.7,,60.0,4,31,0,02,05,01,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",01,"TWO-WAY, NOT DIVIDED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,03,17,01,NO CONTRIBUTING ACTION,01,NO CONTRIBUTING ACTION,"01, 01",00,00,00,00,01,2,0,1,0,2,0,2,2,N,N,N,Y,N,"00, 00, 03, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.078703746,-81.957877605,405027.635487,2995513.862216,L,,ARBM15Q1R2,1686452483000,
3319209,2022241611160,2022,241611160,C2022-12567,3,CITY POLICE DEPARTMENT,01,04,DESOTO,1649548800000,0700,07,SUNDAY,0400,3400,N,SR 70,HAILE DEAN RD,0.273,E,27.232982,-81.928274,27.2330549,-81.9283804,04040000,8.899,00274,SR 70,,R,1,E,18,03,01,02,01,01,39,1568678400000,04,24.0,01,PAVED,5.0,03,LAWN,9.0,,,0.0,,5700.0,RCI,28.8,,60.0,1,31,0,01,01,01,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",05,ANIMAL(S) IN ROADWAY,00,NOT CODED,00,NOT CODED,"05, 00, 00",25,00,01,29,OVER-CORRECTING/OVERSTEERING,00,NOT CODED,"29, 00",00,00,00,00,01,0,0,0,0,1,0,1,1,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,0,0,0,0.0,0,0.0,27.233039447,-81.928397524,408077.145504,3012587.753447,C,,ARBM15Q1R2,1686452483000,
3319441,2022249342340,2022,249342340,FHP22ON0208092,1,FLORIDA HIGHWAY PATROL,01,04,DESOTO,1650931200000,0550,02,TUESDAY,0400,3400,N,SR 31,CR 760A,0.203,N,27.152452,-81.8090855,27.1533225,-81.8098944,04010000,8.895,00009,SR 31,,L,1,S,18,03,04,01,01,01,35,1617062400000,06,24.0,01,PAVED,5.0,03,LAWN,11.0,,,0.0,,7600.0,RCI,22.9,,60.0,4,31,0,04,05,04,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",01,"TWO-WAY, NOT DIVIDED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,01,01,02,OPERATED MV IN CARLESS OR NEGL,01,NO CONTRIBUTING ACTION,"02, 01",00,00,00,00,01,2,0,1,0,2,0,2,2,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.153313308,-81.809890452,419754.25392,3003675.128682,C,,ARBM15Q1R2,1686452483000,
3319784,2022249342590,2022,249342590,FHP22ON0250077,1,FLORIDA HIGHWAY PATROL,01,04,DESOTO,1652832000000,0639,03,WEDNESDAY,0400,3400,N,SR 35,CHARLOTTE COUNTY LINE,0.093,N,27.0374431,-81.95857,27.036378,-81.958649,04020000,0.093,00456,SR 35,US 17,L,1,S,26,02,01,01,01,01,42,1565740800000,04,24.0,01,PAVED,4.0,03,LAWN,12.0,,,0.0,56.0,9800.0,RCI,21.5,,60.0,3,31,2,01,03,04,01,01,1,03,03,"TWO-WAY, DIVIDED, UNPROTECTED",03,"TWO-WAY, DIVIDED, UNPROTECTED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,01,01,02,OPERATED MV IN CARLESS OR NEGL,01,NO CONTRIBUTING ACTION,"02, 01",03,03,01,01,01,2,0,0,0,3,0,3,5,N,Y,N,N,Y,"01, 00, 00, 04",N,N,Y,N,N,N,"00, 02, 00, 00",N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.036317126,-81.958553982,404924.835641,2990819.238569,L,,ARBM15Q1R2,1686452483000,
3320302,2022248961490,2022,248961490,FHP22ON0061159,1,FLORIDA HIGHWAY PATROL,01,04,DESOTO,1644105600000,1901,07,SUNDAY,0400,3400,N,SR 31 SE,PINE ISLAND RD SE,0.147,N,27.0946398,-81.7950019,27.0948067,-81.7949857,04010000,4.575,00004,SR 31,,L,1,N,18,03,01,01,01,01,36,1617062400000,06,24.0,01,PAVED,5.0,03,LAWN,11.0,,,0.0,,5100.0,RCI,35.7,,60.0,4,31,1,01,05,01,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",01,"TWO-WAY, NOT DIVIDED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,05,01,25,FAILED TO KEEP IN PROPER LANE,01,NO CONTRIBUTING ACTION,"25, 01",00,00,00,00,01,2,0,1,0,4,0,4,6,N,N,N,N,Y,"00, 00, 00, 04",N,N,Y,N,N,N,"00, 02, 00, 00",N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,0,0,0,0.0,0,0.0,27.094776998,-81.794998594,421188.808409,2997181.780207,C,,ARBM15Q1R2,1686452483000,
3320303,2022248961500,2022,248961500,FHP22ON0067879,1,FLORIDA HIGHWAY PATROL,01,04,DESOTO,1644451200000,1816,04,THURSDAY,0400,3400,N,SR 70,FLORIDA AVE,0.002,E,27.265296,-81.991886,27.2653323,-81.9920005,04040000,4.359,00109,SR 70,,L,1,W,18,03,03,01,01,01,39,1568678400000,04,24.0,01,PAVED,5.0,03,LAWN,10.0,,,0.0,,4857.0,RCI,24.6,,60.0,4,31,0,03,05,01,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",01,"TWO-WAY, NOT DIVIDED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,01,01,02,OPERATED MV IN CARLESS OR NEGL,01,NO CONTRIBUTING ACTION,"02, 01",00,00,00,00,01,4,0,1,0,3,0,3,4,N,N,N,Y,N,"00, 00, 03, 00",N,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,0,0,0,0.0,0,0.0,27.265292299,-81.992024315,401805.273878,3016208.814427,C,,ARBM15Q1R2,1686452483000,
3320961,2022249009270,2022,249009270,FHP22ON0125214,1,FLORIDA HIGHWAY PATROL,01,04,DESOTO,1647043200000,2312,06,SATURDAY,0400,3400,N,CR 769,SR 72,0.019,N,27.2020494,-81.9598443,27.202,-81.9599769,04060000,6.11,00025,SR 72,,T,S,N,17,77,01,02,01,02,45,1578441600000,06,12.0,01,PAVED,4.0,03,LAWN,5.0,,,0.0,13.0,3200.0,RCI,16.8,,60.0,4,31,0,01,05,01,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",,,06,STOP SIGN,00,NOT CODED,"06, 00",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",37,77,01,02,OPERATED MV IN CARLESS OR NEGL,00,NOT CODED,"02, 00",00,00,00,00,01,1,0,1,0,1,0,1,1,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.201987642,-81.9599739,404924.163689,3009171.671222,C,,ARBM15Q1R2,1686452483000,
3320962,2022249009280,2022,249009280,FHP22ON0125251,1,FLORIDA HIGHWAY PATROL,01,04,DESOTO,1647043200000,2353,06,SATURDAY,0400,3400,N,US 17,BOBAY RD NE,0.142,N,27.3152838,-81.8164702,27.3167744,-81.8158152,04020102,5.251,00525,SR 35,US 17,M,M,N,26,77,01,03,01,01,39,1553558400000,04,24.0,01,PAVED,8.0,03,LAWN,6.0,,,0.0,63.0,11500.0,RCI,21.0,0D23,65.0,0,31,0,01,05,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",28,77,01,00,NOT CODED,00,NOT CODED,"00, 00",00,00,00,00,01,0,0,0,0,0,0,1,0,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.316746412,-81.81583151,419283.553271,3021782.340146,R,,ARBM15Q1R2,1686452483000,
3320964,2022249009410,2022,249009410,FHP22ON0185951,1,FLORIDA HIGHWAY PATROL,01,04,DESOTO,1649894400000,0011,04,THURSDAY,0400,3400,N,SR 31,CR 763,0.004,N,27.172849,-81.8274833,27.0631788,-81.7910479,04010000,2.344,00002,SR 31,,R,1,S,18,03,01,01,01,02,36,1617062400000,06,24.0,01,PAVED,5.0,03,LAWN,11.0,,,0.0,,5100.0,RCI,35.7,,60.0,4,31,0,01,05,01,01,01,3,01,01,"TWO-WAY, NOT DIVIDED",01,"TWO-WAY, NOT DIVIDED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,03,01,25,FAILED TO KEEP IN PROPER LANE,01,NO CONTRIBUTING ACTION,"25, 01",00,00,00,00,01,11,0,6,0,2,0,2,11,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.063148589,-81.791012986,421561.912629,2993675.915816,C,,ARBM15Q1R2,1686452483000,
3320987,2022248961880,2022,248961880,FHP22ON0193080,1,FLORIDA HIGHWAY PATROL,01,04,DESOTO,1650240000000,0312,01,MONDAY,0400,3400,N,SR 72,CR 769,1.36,E,27.2014287,-81.9377459,27.2014563,-81.9379004,04060000,7.47,00027,SR 72,,L,S,E,18,03,01,02,01,02,40,1578441600000,06,24.0,01,PAVED,5.0,03,LAWN,12.0,,,0.0,,6000.0,RCI,15.9,,60.0,2,31,0,01,05,01,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",05,ANIMAL(S) IN ROADWAY,00,NOT CODED,00,NOT CODED,"05, 00, 00",25,77,01,01,NO CONTRIBUTING ACTION,00,NOT CODED,"01, 00",00,00,00,00,01,1,0,0,0,1,0,1,1,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.201447972,-81.937902076,407109.826087,3009095.338848,C,,ARBM15Q1R2,1686452483000,
3321664,2022248962060,2022,248962060,FHP22ON0272496,1,FLORIDA HIGHWAY PATROL,01,04,DESOTO,1653782400000,2223,07,SUNDAY,0400,3400,N,SR 70,FLORIDA AVE,0.2,W,27.2664949,-81.9944056,27.2665701,-81.9949773,04040000,4.157,00109,SR 70,,M,M,E,18,03,01,02,01,01,39,1568678400000,04,24.0,01,PAVED,5.0,03,LAWN,10.0,,,0.0,,4857.0,RCI,24.6,,60.0,3,31,0,01,05,02,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",09,77,11,01,NO CONTRIBUTING ACTION,00,NOT CODED,"01, 00",00,00,00,00,01,1,0,0,0,1,0,1,1,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.266560317,-81.994984812,401513.331848,3016351.605044,C,,ARBM15Q1R2,1686452483000,
3322140,2022248885450,2022,248885450,FHP22ON0144814,1,FLORIDA HIGHWAY PATROL,01,04,DESOTO,1647993600000,1100,03,WEDNESDAY,0400,3400,N,SR 72,GATOR TR SW,0.095,E,27.1997231,-81.9891138,27.199728,-81.9893004,04060101,0.169,00532,SR 72,,L,S,E,18,04,01,01,01,01,47,1578441600000,06,24.0,01,PAVED,6.0,05,VALLEY GUTR,4.0,,,0.0,,2900.0,RCI,15.3,3D1100,60.0,2,31,0,01,01,01,01,01,3,01,01,"TWO-WAY, NOT DIVIDED",,,01,NO CONTROLS,00,NOT CODED,"01, 00",2,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,77,15,02,OPERATED MV IN CARLESS OR NEGL,00,NOT CODED,"02, 00",00,00,00,00,01,1,0,0,0,1,0,1,1,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.199714886,-81.989310128,402016.548972,3008942.50998,C,,ARBM15Q1R2,1686452483000,
3322141,2022248885460,2022,248885460,FHP22ON0145260,1,FLORIDA HIGHWAY PATROL,01,04,DESOTO,1647993600000,1509,03,WEDNESDAY,0400,3400,N,SR 70,SR 31,0.038,W,27.2089078,-81.8337641,27.2088839,-81.8338436,04040000,15.109,00171,SR 70,,R,2,E,23,03,01,01,01,01,35,1568678400000,14,24.0,01,PAVED,4.0,03,LAWN,12.0,,,0.0,23.0,20500.0,RCI,17.2,,40.0,4,31,1,03,01,01,01,01,1,04,04,"TWO-WAY, DIVIDED, POSITIVE MED",04,"TWO-WAY, DIVIDED, POSITIVE MED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,01,01,02,OPERATED MV IN CARLESS OR NEGL,01,NO CONTRIBUTING ACTION,"02, 01",00,00,00,00,01,6,0,2,0,3,0,3,9,N,N,N,Y,N,"00, 00, 03, 00",N,N,Y,N,N,N,"00, 02, 00, 00",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.208884992,-81.833870892,417419.048353,3009846.301438,C,,ARBM15Q1R2,1686452483000,
3322319,2022248979230,2022,248979230,FHP22ON0086044,1,FLORIDA HIGHWAY PATROL,01,04,DESOTO,1645315200000,1354,07,SUNDAY,0400,3400,N,SR 72,GATOR TR SW,0.278,E,27.1997079,-81.9871636,27.1997618,-81.9863268,04060101,0.352,00533,SR 72,,R,1,E,18,03,01,01,01,01,47,1578441600000,06,24.0,01,PAVED,10.0,03,LAWN,12.0,03,LAWN,6.0,,2900.0,RCI,15.3,,60.0,4,31,0,01,01,01,01,04,1,01,01,"TWO-WAY, NOT DIVIDED",01,"TWO-WAY, NOT DIVIDED",01,NO CONTROLS,01,NO CONTROLS,"01, 01",2,77,OTHER (SEE NARRATIVE),00,NOT CODED,00,NOT CODED,"77, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,01,04,03,FAILED TO YIELD RIGHT-OF-WAY,01,NO CONTRIBUTING ACTION,"03, 01",00,00,00,00,01,1,0,1,0,2,0,2,4,N,N,N,N,Y,"00, 00, 00, 04",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.199758925,-81.986332013,402311.563588,3008945.063493,C,,ARBM15Q1R2,1686452483000,
3328737,2022249205000,2022,249205000,FHP22ON0176207,1,FLORIDA HIGHWAY PATROL,01,04,DESOTO,1649376000000,1656,05,FRIDAY,0400,3400,N,US 17,CR 760,0.0,,27.15959,-81.8834999,27.1592556,-81.8837163,04020000,10.256,00055,SR 35,US 17,L,2,W,20,02,02,01,02,03,46,1565740800000,14,22.0,01,PAVED,6.0,06,CURB&GUTTER,2.0,,,0.0,23.0,13500.0,RCI,17.0,,35.0,4,31,0,02,01,01,01,01,1,01,01,"TWO-WAY, NOT DIVIDED",04,"TWO-WAY, DIVIDED, POSITIVE MED",06,STOP SIGN,01,NO CONTROLS,"06, 01",4,01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",01,NONE,00,NOT CODED,00,NOT CODED,"01, 00, 00",14,03,01,03,FAILED TO YIELD RIGHT-OF-WAY,01,NO CONTRIBUTING ACTION,"03, 01",00,00,00,00,01,1,0,1,0,2,0,2,2,N,N,N,Y,N,"00, 00, 03, 00",N,N,N,N,N,N,"00, 00, 00, 00",N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,0,0,0,0.0,0,0.0,27.159270054,-81.883720405,412443.336772,3004384.300896,C,,ARBM15Q1R2,1686452483000,
